asset_id,asset_name,asset_class,asset_type,issuer,current_weight_optimisable,portfolio_name,current_weight,optimized_weight,weight_change,optimized_value,quality_flag
TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,TN0007310568,0.0099706592583008,Monte_Carlo_Max_Sharpe,0.0099706592583008,0.010337935220603884,0.00036727596230308295,3420459.9123738306,OK
TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,TN0003100872,0.0190339210105056,Monte_Carlo_Max_Sharpe,0.0190339210105056,0.0264902157967051,0.0074562947861995,8764682.624647839,OK
TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,TNHFN9X6ARP3,0.0286634369917476,Monte_Carlo_Max_Sharpe,0.0286634369917476,0.03415020222879281,0.0054867652370452075,11299103.276468577,OK
TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,TN8DSPQCBC06,0.0084347887863857,Monte_Carlo_Max_Sharpe,0.0084347887863857,0.013271639758507488,0.004836850972121788,4391119.773605027,OK
TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,TNL7VQZVHR54,0.4167675090979856,Monte_Carlo_Max_Sharpe,0.4167675090979856,0.2992085467855138,-0.11755896231247182,98997606.18346152,OK
TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,TNYGOCQ2WZX6,0.0097829647118884,Monte_Carlo_Max_Sharpe,0.0097829647118884,0.01662682449043304,0.006843859778544639,5501232.6374666095,OK
TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,TNDE9EH7SA12,0.0061743504717015,Monte_Carlo_Max_Sharpe,0.0061743504717015,0.011030528267575373,0.004856177795873873,3649614.642230654,OK
EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,EO_ATL_2025_2,0.0320347547318096,Monte_Carlo_Max_Sharpe,0.0320347547318096,0.04218549081527617,0.010150736083466574,13957698.23841455,OK
AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,AMEN_BANK,0.0212848204226004,Monte_Carlo_Max_Sharpe,0.0212848204226004,0.022936956998258286,0.001652136575657888,7589034.004393961,OK
ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,ATTIJARI_BANK,0.0162689936442442,Monte_Carlo_Max_Sharpe,0.0162689936442442,0.02195730609308067,0.005688312448836472,7264901.904726477,OK
BIAT,BIAT,Actions cotées,listed_equity,BIAT,0.0067096872285262,Monte_Carlo_Max_Sharpe,0.0067096872285262,0.008414142101108553,0.001704454872582353,2783944.2925216495,OK
BT,BT,Actions cotées,listed_equity,BT,0.0001354026972243,Monte_Carlo_Max_Sharpe,0.0001354026972243,0.009978870116546159,0.009843467419321858,3301657.872299716,OK
CITY_CARS,CITY CARS,Actions cotées,listed_equity,CITY_CARS,0.0010673900405549,Monte_Carlo_Max_Sharpe,0.0010673900405549,0.004184231153245957,0.0031168411126910565,1384415.2259011245,OK
DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,DELICE_HOLDING,0.004255307214908,Monte_Carlo_Max_Sharpe,0.004255307214908,0.006177777397097514,0.0019224701821895143,2044009.706331556,OK
ENNAKL,ENNAKL,Actions cotées,listed_equity,ENNAKL,0.0272014357982988,Monte_Carlo_Max_Sharpe,0.0272014357982988,0.026043956897164558,-0.0011574789011342436,8617031.21807138,OK
PGH,PGH,Actions cotées,listed_equity,PGH,0.0448589559037577,Monte_Carlo_Max_Sharpe,0.0448589559037577,0.030442540451881675,-0.014416415451876025,10072368.13004497,OK
BTA_7_4_02_2030,"BTA 7,4% 02/2030",Titres de l'État,government_bond,BTA_7_4_02_2030,0.0981089183612434,Monte_Carlo_Min_Volatility,0.0981089183612434,0.11472472659200843,0.016615808230765028,37958385.2957332,OK
BTA_7_5_12_2028,"BTA 7,5% 12/2028",Titres de l'État,government_bond,BTA_7_5_12_2028,0.06829597420544,Monte_Carlo_Min_Volatility,0.06829597420544,0.08779435678555031,0.019498382580110316,29048071.158263512,OK
EMPRUNT_NATIONAL_2021_2EME_TRANCHE,EMPRUNT NATIONAL 2021 2ème tranche,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2021_2EME_TRANCHE,0.0874174259055424,Monte_Carlo_Min_Volatility,0.0874174259055424,0.11041108713490513,0.022993661229362736,36531153.40419945,OK
EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,0.0438495478974024,Monte_Carlo_Min_Volatility,0.0438495478974024,0.0472476282420543,0.003398080344651902,15632581.836515717,OK
EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,0.0496837556199316,Monte_Carlo_Min_Volatility,0.0496837556199316,0.0563850366736909,0.006701281053759299,18655829.5718187,OK
TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,TN0007310568,0.0099706592583008,Monte_Carlo_Min_Volatility,0.0099706592583008,0.010337935220603884,0.00036727596230308295,3420459.9123738306,OK
TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,TN0003100872,0.0190339210105056,Monte_Carlo_Min_Volatility,0.0190339210105056,0.0264902157967051,0.0074562947861995,8764682.624647839,OK
TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,TNHFN9X6ARP3,0.0286634369917476,Monte_Carlo_Min_Volatility,0.0286634369917476,0.03415020222879281,0.0054867652370452075,11299103.276468577,OK
TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,TN8DSPQCBC06,0.0084347887863857,Monte_Carlo_Min_Volatility,0.0084347887863857,0.013271639758507488,0.004836850972121788,4391119.773605027,OK
TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,TNL7VQZVHR54,0.4167675090979856,Monte_Carlo_Min_Volatility,0.4167675090979856,0.2992085467855138,-0.11755896231247182,98997606.18346152,OK
TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,TNYGOCQ2WZX6,0.0097829647118884,Monte_Carlo_Min_Volatility,0.0097829647118884,0.01662682449043304,0.006843859778544639,5501232.6374666095,OK
TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,TNDE9EH7SA12,0.0061743504717015,Monte_Carlo_Min_Volatility,0.0061743504717015,0.011030528267575373,0.004856177795873873,3649614.642230654,OK
EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,EO_ATL_2025_2,0.0320347547318096,Monte_Carlo_Min_Volatility,0.0320347547318096,0.04218549081527617,0.010150736083466574,13957698.23841455,OK
AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,AMEN_BANK,0.0212848204226004,Monte_Carlo_Min_Volatility,0.0212848204226004,0.022936956998258286,0.001652136575657888,7589034.004393961,OK
ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,ATTIJARI_BANK,0.0162689936442442,Monte_Carlo_Min_Volatility,0.0162689936442442,0.02195730609308067,0.005688312448836472,7264901.904726477,OK
BIAT,BIAT,Actions cotées,listed_equity,BIAT,0.0067096872285262,Monte_Carlo_Min_Volatility,0.0067096872285262,0.008414142101108553,0.001704454872582353,2783944.2925216495,OK
BT,BT,Actions cotées,listed_equity,BT,0.0001354026972243,Monte_Carlo_Min_Volatility,0.0001354026972243,0.009978870116546159,0.009843467419321858,3301657.872299716,OK
CITY_CARS,CITY CARS,Actions cotées,listed_equity,CITY_CARS,0.0010673900405549,Monte_Carlo_Min_Volatility,0.0010673900405549,0.004184231153245957,0.0031168411126910565,1384415.2259011245,OK
DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,DELICE_HOLDING,0.004255307214908,Monte_Carlo_Min_Volatility,0.004255307214908,0.006177777397097514,0.0019224701821895143,2044009.706331556,OK
ENNAKL,ENNAKL,Actions cotées,listed_equity,ENNAKL,0.0272014357982988,Monte_Carlo_Min_Volatility,0.0272014357982988,0.026043956897164558,-0.0011574789011342436,8617031.21807138,OK
PGH,PGH,Actions cotées,listed_equity,PGH,0.0448589559037577,Monte_Carlo_Min_Volatility,0.0448589559037577,0.030442540451881675,-0.014416415451876025,10072368.13004497,OK
BTA_7_4_02_2030,"BTA 7,4% 02/2030",Titres de l'État,government_bond,BTA_7_4_02_2030,0.0981089183612434,Monte_Carlo_Max_Return,0.0981089183612434,0.08347557519515607,-0.014633343166087331,27619137.91530799,OK
BTA_7_5_12_2028,"BTA 7,5% 12/2028",Titres de l'État,government_bond,BTA_7_5_12_2028,0.06829597420544,Monte_Carlo_Max_Return,0.06829597420544,0.08056537356642726,0.012269399360987268,26656254.341792,OK
EMPRUNT_NATIONAL_2021_2EME_TRANCHE,EMPRUNT NATIONAL 2021 2ème tranche,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2021_2EME_TRANCHE,0.0874174259055424,Monte_Carlo_Max_Return,0.0874174259055424,0.07976255980101703,-0.007654866104525371,26390631.44485077,OK
EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,0.0438495478974024,Monte_Carlo_Max_Return,0.0438495478974024,0.04721198027543818,0.0033624323780357818,15620787.175573649,OK
EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,0.0496837556199316,Monte_Carlo_Max_Return,0.0496837556199316,0.04709808002075978,-0.002585675599171819,15583101.579095917,OK
TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,TN0007310568,0.0099706592583008,Monte_Carlo_Max_Return,0.0099706592583008,0.008943775872834776,-0.0010268833854660247,2959181.5179221653,OK
TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,TN0003100872,0.0190339210105056,Monte_Carlo_Max_Return,0.0190339210105056,0.033243273734527984,0.014209352724022385,10999032.470081653,OK
TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,TNHFN9X6ARP3,0.0286634369917476,Monte_Carlo_Max_Return,0.0286634369917476,0.03247485995499575,0.0038114229632481497,10744791.321059234,OK
TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,TN8DSPQCBC06,0.0084347887863857,Monte_Carlo_Max_Return,0.0084347887863857,0.01645751810269096,0.00802272931630526,5445215.096262982,OK
TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,TNL7VQZVHR54,0.4167675090979856,Monte_Carlo_Max_Return,0.4167675090979856,0.2927463532044944,-0.12402115589349122,96859493.14461958,OK
TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,TNYGOCQ2WZX6,0.0097829647118884,Monte_Carlo_Max_Return,0.0097829647118884,0.01879054555417538,0.009007580842286981,6217131.992817495,OK
TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,TNDE9EH7SA12,0.0061743504717015,Monte_Carlo_Max_Return,0.0061743504717015,0.014693726874631989,0.00851937640293049,4861638.486366224,OK
EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,EO_ATL_2025_2,0.0320347547318096,Monte_Carlo_Max_Return,0.0320347547318096,0.04367356141707316,0.011638806685263563,14450048.570624437,OK
AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,AMEN_BANK,0.0212848204226004,Monte_Carlo_Max_Return,0.0212848204226004,0.028203715127525536,0.0069188947049251374,9331619.41094822,OK
ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,ATTIJARI_BANK,0.0162689936442442,Monte_Carlo_Max_Return,0.0162689936442442,0.044619945484303834,0.028350951840059636,14763173.841251034,OK
BIAT,BIAT,Actions cotées,listed_equity,BIAT,0.0067096872285262,Monte_Carlo_Max_Return,0.0067096872285262,0.01796885546898055,0.01125916824045435,5945263.584201197,OK
BT,BT,Actions cotées,listed_equity,BT,0.0001354026972243,Monte_Carlo_Max_Return,0.0001354026972243,0.011704594060702726,0.011569191363478426,3872639.354080213,OK
CITY_CARS,CITY CARS,Actions cotées,listed_equity,CITY_CARS,0.0010673900405549,Monte_Carlo_Max_Return,0.0010673900405549,0.006662880024040906,0.005595489983486006,2204513.1389261144,OK
DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,DELICE_HOLDING,0.004255307214908,Monte_Carlo_Max_Return,0.004255307214908,0.017046087409186898,0.012790780194278897,5639952.021535127,OK
ENNAKL,ENNAKL,Actions cotées,listed_equity,ENNAKL,0.0272014357982988,Monte_Carlo_Max_Return,0.0272014357982988,0.02716848693346201,-3.294886483679038e-05,8989098.737100681,OK
PGH,PGH,Actions cotées,listed_equity,PGH,0.0448589559037577,Monte_Carlo_Max_Return,0.0448589559037577,0.04748825191757445,0.0026292960138167495,15712195.765073167,OK
BTA_7_4_02_2030,"BTA 7,4% 02/2030",Titres de l'État,government_bond,BTA_7_4_02_2030,0.0981089183612434,MultiCriteria_Recommended_Portfolio,0.0981089183612434,0.09810892002950994,1.6682665388012552e-09,32460798.103900883,OK
BTA_7_5_12_2028,"BTA 7,5% 12/2028",Titres de l'État,government_bond,BTA_7_5_12_2028,0.06829597420544,MultiCriteria_Recommended_Portfolio,0.06829597420544,0.06829597573256771,1.527127715950094e-09,22596741.24327295,OK
EMPRUNT_NATIONAL_2021_2EME_TRANCHE,EMPRUNT NATIONAL 2021 2ème tranche,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2021_2EME_TRANCHE,0.0874174259055424,MultiCriteria_Recommended_Portfolio,0.0874174259055424,0.08741742735953315,1.453990747246614e-09,28923358.441074472,OK
EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,0.0438495478974024,MultiCriteria_Recommended_Portfolio,0.0438495478974024,0.04384954951769748,1.6202950786636805e-09,14508276.85609875,OK
EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,0.0496837556199316,MultiCriteria_Recommended_Portfolio,0.0496837556199316,0.049683757398890575,1.778958973186473e-09,16438611.46859507,OK
TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,TN0007310568,0.0099706592583008,MultiCriteria_Recommended_Portfolio,0.0099706592583008,0.00997066823629241,8.97799160883006e-09,3298944.1580022876,OK
TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,TN0003100872,0.0190339210105056,MultiCriteria_Recommended_Portfolio,0.0190339210105056,0.019033926921616928,5.911111329581775e-09,6297658.344839259,OK
TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,TNHFN9X6ARP3,0.0286634369917476,MultiCriteria_Recommended_Portfolio,0.0286634369917476,0.02866365776872361,2.207769760100009e-07,9483798.287352271,OK
TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,TN8DSPQCBC06,0.0084347887863857,MultiCriteria_Recommended_Portfolio,0.0084347887863857,0.008434803656153119,1.4869767419115054e-08,2790780.4758841055,OK
TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,TNL7VQZVHR54,0.4167675090979856,MultiCriteria_Recommended_Portfolio,0.4167675090979856,0.2999999997785018,-0.11676750931948382,99259470.19956101,OK
TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,TNYGOCQ2WZX6,0.0097829647118884,MultiCriteria_Recommended_Portfolio,0.0097829647118884,0.009782982743794974,1.8031906573803824e-08,3236845.6161249746,OK
TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,TNDE9EH7SA12,0.0061743504717015,MultiCriteria_Recommended_Portfolio,0.0061743504717015,0.0932838463707573,0.0871094958990558,30864350.5859167,OK
EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,EO_ATL_2025_2,0.0320347547318096,MultiCriteria_Recommended_Portfolio,0.0320347547318096,0.07082221367964917,0.03878745894783957,23432584.711307846,OK
AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,AMEN_BANK,0.0212848204226004,MultiCriteria_Recommended_Portfolio,0.0212848204226004,0.02128481868668142,-1.7359189780075113e-09,7042399.4256453095,OK
ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,ATTIJARI_BANK,0.0162689936442442,MultiCriteria_Recommended_Portfolio,0.0162689936442442,0.016268993275590237,-3.686539615244122e-10,5382838.848025323,OK
BIAT,BIAT,Actions cotées,listed_equity,BIAT,0.0067096872285262,MultiCriteria_Recommended_Portfolio,0.0067096872285262,0.00670968707390706,-1.54619140407819e-10,2219999.9488419453,OK
BT,BT,Actions cotées,listed_equity,BT,0.0001354026972243,MultiCriteria_Recommended_Portfolio,0.0001354026972243,0.007950794741480796,0.007815392044256495,2630638.9142917376,OK
CITY_CARS,CITY CARS,Actions cotées,listed_equity,CITY_CARS,0.0010673900405549,MultiCriteria_Recommended_Portfolio,0.0010673900405549,0.017354760068943834,0.016287370028388932,5742080.970519075,OK
DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,DELICE_HOLDING,0.004255307214908,MultiCriteria_Recommended_Portfolio,0.004255307214908,0.004255307512301961,2.9739396101985394e-10,1407931.8983971968,OK
ENNAKL,ENNAKL,Actions cotées,listed_equity,ENNAKL,0.0272014357982988,MultiCriteria_Recommended_Portfolio,0.0272014357982988,0.0020269646619568535,-0.02517447113634195,670651.4620253922,OK
PGH,PGH,Actions cotées,listed_equity,PGH,0.0448589559037577,MultiCriteria_Recommended_Portfolio,0.0448589559037577,0.036800944785449693,-0.008058011118308006,12176140.949813426,OK
