portfolio_name,expected_return_APT,volatility_APT,variance_APT,sharpe_ratio,var_95_historical,cvar_95_historical,downside_deviation,max_drawdown,skewness,kurtosis,turnover,herfindahl_index,equity_weight,state_weight,corporate_weight,active_constraints_count,number_of_regulatory_breaches,optimization_status,VaR_95_historical,CVaR_95_historical,HHI_concentration,sovereign_bond_weight,warning_flags,regulatory_status,normalized_return,normalized_volatility,normalized_cvar,normalized_CVaR,normalized_turnover,normalized_concentration,score_return,score_risk,score_cvar,score_turnover,score_concentration,score_compliance,final_score,score_total,score_method,rank,model_selected_as_recommendation
Frontier_candidate_21,0.11052391657779323,0.01640143087742672,0.00026900693482700657,2.0800741871559234,0.00036930085863245206,0.0008964776395567965,0.0038970404161797682,-0.001687982433926316,0.2635155364002605,0.940225559248014,0.2999997290037328,0.13559473926832383,0.15109494446307115,0.34735573465015823,0.5015493208867707,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.5168321093223495,0.7109601397166392,0.7950974106292226,0.7950974106292226,9.033208905329104e-07,0.8006350171811476,0.15504963279670483,0.1777400349291598,0.15901948212584452,1.3549813357993656e-07,0.08006350171811477,1.0,0.5718727870679574,0.5718727870679574,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,11,False
Frontier_candidate_12,0.10888029099177608,0.011686707089306548,0.00013657912259124793,2.778589996856601,0.0002828604109614546,0.0007046522403941535,0.0033244058461626438,-0.0015857064079710659,0.34011864108965245,2.4433720613037107,0.2999993559464509,0.14359147539465764,0.11627062538797606,0.3473559412988161,0.5363734333132079,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.3235650205939953,0.8907118831973144,0.894921298082909,0.894921298082909,2.1468451635309194e-06,0.7097837125705093,0.09706950617819858,0.2226779707993286,0.17898425961658182,3.2202677452963787e-07,0.07097837125705093,1.0,0.5697104298779345,0.5697104298779345,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,12,False
Frontier_candidate_22,0.11079785406801104,0.01726335575905199,0.00029802345206359344,1.9920883848288242,0.00041629709194557706,0.0009441381804254442,0.004073367292029019,-0.0017260740694876597,0.2601225123848429,0.7955812530943742,0.2999998993651371,0.13444922299311995,0.15756858943573887,0.34735565910064564,0.4950757514636155,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.5490432781422758,0.6780987236116481,0.770295374567148,0.770295374567148,3.354495428098403e-07,0.8136492828028775,0.16471298344268273,0.16952468090291203,0.15405907491342963,5.0317431421476046e-08,0.08136492828028775,1.0,0.5696617178567436,0.5696617178567436,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,13,False
Frontier_candidate_23,0.11107179167472614,0.018138266068231147,0.0003289966959619453,1.911101533470383,0.000454341807191826,0.0009940814907155578,0.004264583984093489,-0.0017654738900654277,0.26047097955938764,0.6827043428411281,0.2999999890767977,0.13340851814584784,0.16408390037649817,0.34735562515947366,0.4885604744640283,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.5812544606606327,0.6447422300964947,0.7443054096968664,0.7443054096968664,3.6410674142395294e-08,0.825472780739483,0.1743763381981898,0.16118555752412367,0.14886108193937328,5.461601121359294e-09,0.08254727807394831,1.0,0.5669702611972361,0.5669702611972361,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,14,False
Frontier_candidate_11,0.10860635235831853,0.011022745682630534,0.00012150092238395009,2.9211078353935744,0.00027421429004058915,0.0007108606797791097,0.0033208279856052625,-0.00157222610397445,0.35797787422612354,2.7152235277436905,0.29999991813827065,0.14522779510168926,0.11059517543763905,0.34735566459366635,0.5420491599686947,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.29135371734526844,0.9160258200931768,0.8916904925840947,0.8916904925840947,2.7287243098417235e-07,0.6911934055008078,0.08740611520358053,0.2290064550232942,0.17833809851681895,4.0930864647625854e-08,0.06911934055008077,1.0,0.5638700502246391,0.5638700502246391,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,15,False
Frontier_candidate_24,0.11134572940373667,0.019024371756165382,0.00036192672071678306,1.836486706331222,0.0004757282503616468,0.0010457130444871759,0.0044729487709896255,-0.0018049799392166888,0.2640078776856059,0.598043373016429,0.2999999764413731,0.13248210396080476,0.17060267330215403,0.34735562974325596,0.48204169695459015,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.6134656575592009,0.610958905882325,0.7174369009631143,0.7174369009631143,7.85287560534087e-08,0.8359978169531703,0.18403969726776026,0.15273972647058126,0.14348738019262286,1.1779313408011305e-08,0.08359978169531704,1.0,0.5638665974055949,0.5638665974055949,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,16,False
Frontier_candidate_25,0.11161966713837662,0.019920168388939764,0.0003968131086437151,1.7676529070251985,0.0005083437848090929,0.0010982209131006695,0.004697817294874601,-0.0018444873166518772,0.27006054692472653,0.5377535964154481,0.2999999557760862,0.13167077481121733,0.1771215002849032,0.3473556368573536,0.47552286285774326,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.6456768551197083,0.5768061084372142,0.690112367351889,0.690112367351889,1.4741304588117288e-07,0.8452153665314195,0.1937030565359125,0.14420152710930356,0.1380224734703778,2.211195688217593e-08,0.08452153665314195,1.0,0.5604486158806926,0.5604486158806926,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,17,False
Frontier_candidate_26,0.11179064345587748,0.020483620296410467,0.0004195787004475188,1.7273762824456462,0.000531887214662933,0.0011309930436093501,0.004845580489469606,-0.0019256992831268027,0.2748395683188007,0.5107594381015117,0.29999995711518485,0.13122269151966595,0.18119014094757402,0.3473556291184772,0.47145422993394887,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.6657812483623076,0.5553241580013112,0.6730581009106535,0.6730581009106535,1.429493836635487e-07,0.8503060624064046,0.19973437450869228,0.1388310395003278,0.13461162018213071,2.1442407549532303e-08,0.08503060624064046,1.0,0.5582076618741988,0.5582076618741988,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,18,False
Frontier_candidate_27,0.1118936048761396,0.020824403856531705,0.0004336557959799325,1.7040526846953867,0.0005460661370281264,0.0011507290123643433,0.0049370642340955465,-0.001984962472453722,0.278019068150144,0.4979806042309165,0.2999999352639271,0.13097451892773507,0.18364037705684932,0.34735563530446883,0.469003987638682,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.6778880530474398,0.5423315752256894,0.6627877137127751,0.6627877137127751,2.157869094521203e-07,0.8531255631863885,0.20336641591423193,0.13558289380642236,0.13255754274255502,3.236803641781805e-08,0.08531255631863886,1.0,0.5568194411498846,0.5568194411498846,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,19,False
Frontier_candidate_10,0.10833241546263865,0.01041658666945834,0.00010850527784233717,3.0647939577949046,0.00029178434702368476,0.0007369311376319333,0.0033617774238981,-0.0015690406881672114,0.3661481707242224,2.934675014419165,0.2999994903128885,0.14682617969086809,0.10528799398182132,0.34735593211677973,0.547356073901399,1,0,FRONTIER_CANDIDATE,,,,,,COMPLIANT_WITH_UNTESTED_CONSTRAINTS,0.259142618434582,0.9391360051943216,0.8781237049640686,0.8781237049640686,1.6989570381653607e-06,0.6730340811336786,0.07774278553037459,0.2347840012985804,0.17562474099281372,2.548435557248041e-07,0.06730340811336787,1.0,0.5554551907786922,0.5554551907786922,SCORING_MULTICRITERE_NORMALISE_AIDE_DECISION,20,False
