portfolio_name,asset_id,asset_name,asset_class,asset_type,weight,marginal_risk_contribution,risk_contribution,risk_contribution_pct
MultiCriteria_Recommended_Portfolio,EMPRUNT_NATIONAL_2022_3EME_TRANCHE_10_ANS,EMPRUNT NATIONAL 2022 3ème tranche 10 ANS,Titres de l'État,government_bond,0.04384954951769748,-8.763491654680276e-05,-3.842751612598314e-06,-0.0002801208270355047
MultiCriteria_Recommended_Portfolio,EMPRUNT_NATIONAL_2023_4EME_TRANCHE_CATEGORIE_C,EMPRUNT NATIONAL 2023 4ème tranche  Catégorie C,Titres de l'État,government_bond,0.049683757398890575,-0.0002621963089921266,-1.302689780684937e-05,-0.000949607405120382
MultiCriteria_Recommended_Portfolio,TN0007310568,E.O HL 2020-03,Obligations corporate,corporate_bond,0.00997066823629241,-0.0003112673415780698,-3.1035433956676403e-06,-0.00022623558074500865
MultiCriteria_Recommended_Portfolio,TN0003100872,EO BNA SUB 2021-1,Obligations corporate,corporate_bond,0.019033926921616928,-0.00025626366274202327,-4.877703829297558e-06,-0.0003555645975705445
MultiCriteria_Recommended_Portfolio,TNHFN9X6ARP3,EO ADVANS 2022-1,Obligations corporate,corporate_bond,0.02866365776872361,-0.0003144795336318085,-9.014133727289965e-06,-0.0006570933667476278
MultiCriteria_Recommended_Portfolio,TN8DSPQCBC06,EO ATL 2022-1,Obligations corporate,corporate_bond,0.008434803656153119,-0.0001063616393811535,-8.971395447265931e-07,-6.539779214747253e-05
MultiCriteria_Recommended_Portfolio,TNL7VQZVHR54,EO HL 2023-1,Obligations corporate,corporate_bond,0.2999999997785018,0.00011278974453615213,3.383692333586291e-05,0.0024665728896200913
MultiCriteria_Recommended_Portfolio,TNYGOCQ2WZX6,EO BH LEASING 2023-1,Obligations corporate,corporate_bond,0.009782982743794974,-0.00015796124128351628,-1.545332097665074e-06,-0.00011264836993972559
MultiCriteria_Recommended_Portfolio,TNDE9EH7SA12,EO AB SUB 2023-2,Obligations corporate,corporate_bond,0.0932838463707573,0.0003420601899497864,3.190869020882794e-05,0.002326012605553988
MultiCriteria_Recommended_Portfolio,EO_ATL_2025_2,EO ATL 2025-2,Obligations corporate,corporate_bond,0.07082221367964917,-0.0001357319643231624,-9.612838180453525e-06,-0.0007007364650993887
MultiCriteria_Recommended_Portfolio,AMEN_BANK,AMEN BANK,Actions cotées,listed_equity,0.02128481868668142,0.06260010273991237,0.0013324318365866637,0.09712881436557945
MultiCriteria_Recommended_Portfolio,ATTIJARI_BANK,ATTIJARI BANK,Actions cotées,listed_equity,0.016268993275590237,0.1033673821996215,0.001681683245921008,0.12258780924448646
MultiCriteria_Recommended_Portfolio,BIAT,BIAT,Actions cotées,listed_equity,0.00670968707390706,0.03785031724124078,0.0002539637843368348,0.018512917949801692
MultiCriteria_Recommended_Portfolio,BT,BT,Actions cotées,listed_equity,0.007950794741480796,0.08161585189363633,0.0006489108860573993,0.04730294132954198
MultiCriteria_Recommended_Portfolio,CITY_CARS,CITY CARS,Actions cotées,listed_equity,0.017354760068943834,0.06264154272485227,0.0010871289443383052,0.07924723991628801
MultiCriteria_Recommended_Portfolio,DELICE_HOLDING,DELICE HOLDING,Actions cotées,listed_equity,0.004255307512301961,0.059157203803316544,0.00025173209375103104,0.01835023686197567
MultiCriteria_Recommended_Portfolio,ENNAKL,ENNAKL,Actions cotées,listed_equity,0.0020269646619568535,-0.011599328482385903,-2.3511428936225845e-05,-0.001713886709932018
MultiCriteria_Recommended_Portfolio,PGH,PGH,Actions cotées,listed_equity,0.036800944785449693,0.229532538489839,0.008447014275428672,0.6157526854081198
