requested_date,portfolio_name,total_portfolio_value_estimated,government_bond_exposure,equity_exposure,corporate_bond_exposure,regulatory_status,worst_margin_constraint,worst_margin_value
2025-01-28,Risk_Parity,512612652.6827456,140028574.22805235,41851746.10681252,152564651.21712554,OK,STATE_MIN_20_PT,87795765.36093834
2025-01-29,Risk_Parity,512771466.3806648,140065691.52741158,41930908.04865412,152607185.67384392,OK,STATE_MIN_20_PT,87832882.66029757
2025-01-30,Risk_Parity,512625145.96065605,140102045.22364268,41706723.49464769,152648696.11161053,OK,STATE_MIN_20_PT,87869236.35652867
2025-01-31,Risk_Parity,512685924.10873795,140125454.86863458,41685875.76799674,152706912.34135157,OK,STATE_MIN_20_PT,87892646.00152057
2025-02-03,Risk_Parity,512996131.6491938,140234615.65063283,41762356.66657037,152831478.2012355,OK,STATE_MIN_20_PT,88001806.78351882
2025-02-04,Risk_Parity,513121890.673127,140271466.69965234,41808178.97065039,152874563.87206918,OK,STATE_MIN_20_PT,88038657.83253834
2025-02-05,Risk_Parity,513334916.64717007,140307812.90701494,41943506.331606545,152915916.27779344,OK,STATE_MIN_20_PT,88075004.03990093
2025-02-06,Risk_Parity,513422183.2161242,140344152.96259126,41953061.400029555,152957287.7227482,OK,STATE_MIN_20_PT,88111344.09547725
2025-02-07,Risk_Parity,513747519.0681878,140376604.99851292,42261251.885066435,152941981.0538532,OK,STATE_MIN_20_PT,88143796.13139892
2025-02-10,Risk_Parity,514113401.0304051,140561273.38807243,42257514.620531395,153126931.8910461,OK,STATE_MIN_20_PT,88328464.52095842
2025-02-11,Risk_Parity,514448099.37388825,140597660.18997687,42514304.25801753,153168453.79513866,OK,STATE_MIN_20_PT,88364851.32286286
2025-02-12,Risk_Parity,514614065.6992007,140620730.2288857,42623231.05867404,153202423.28088585,OK,STATE_MIN_20_PT,88387921.3617717
2025-02-13,Risk_Parity,514814644.3601416,140651966.31692582,42764785.6919633,153230211.22049728,OK,STATE_MIN_20_PT,88419157.44981182
2025-02-14,Risk_Parity,515083656.0495633,140688322.0454433,42978900.0987992,153248752.7745657,OK,STATE_MIN_20_PT,88455513.17832929
2025-02-17,Risk_Parity,515202296.17533743,140802920.58429307,42844869.95545426,153386824.50483495,OK,STATE_MIN_20_PT,88570111.71717906
2025-02-18,Risk_Parity,515410002.4913797,140834162.21042642,42993456.41531614,153414702.73488194,OK,STATE_MIN_20_PT,88601353.34331241
2025-02-19,Risk_Parity,515992484.64516246,140882134.49071074,43484244.8326709,153458424.19102567,OK,STATE_MIN_20_PT,88649325.62359673
2025-02-20,Risk_Parity,516028830.0737141,140918634.76997796,43442481.444372125,153500032.72860882,OK,STATE_MIN_20_PT,88685825.90286395
2025-02-21,Risk_Parity,516397932.791621,140952368.50711596,43740959.356201634,153536923.7975483,OK,STATE_MIN_20_PT,88719559.64000195
2025-02-24,Risk_Parity,516603997.3797102,140987002.891278,43839679.280863196,153609634.0768138,OK,STATE_MIN_20_PT,88754194.02416399
2025-02-25,Risk_Parity,516713002.09071237,140981173.12661934,43929139.2694502,153635008.56388766,OK,STATE_MIN_20_PT,88748364.25950533
2025-02-26,Risk_Parity,517349918.23683083,141018337.96216014,44487573.92534179,153676325.21857375,OK,STATE_MIN_20_PT,88785529.09504613
2025-02-27,Risk_Parity,517713721.2398534,141063176.49598575,44764109.69507529,153718753.91803715,OK,STATE_MIN_20_PT,88830367.62887174
2025-02-28,Risk_Parity,517416861.7057707,141099712.45449087,44388948.283015296,153760519.83750936,OK,STATE_MIN_20_PT,88866903.58737686
2025-03-03,Risk_Parity,518079770.0589085,141202194.883099,44829499.75965887,153880394.2853955,OK,STATE_MIN_20_PT,88969386.01598498
2025-03-04,Risk_Parity,518197791.98842555,141239383.07157847,44868768.1657691,153921959.62032288,OK,STATE_MIN_20_PT,89006574.20446447
2025-03-05,Risk_Parity,518361388.48967415,141276266.51051638,44953659.80152624,153963781.04687637,OK,STATE_MIN_20_PT,89043457.64340237
2025-03-06,Risk_Parity,518440937.2102615,141312533.8557413,44955243.039598994,154005479.18416607,OK,STATE_MIN_20_PT,89079724.98862728
2025-03-07,Risk_Parity,518079113.9491736,141349142.3216713,44489485.364623,154072805.13212416,OK,STATE_MIN_20_PT,89116333.4545573
2025-03-10,Risk_Parity,518495747.2125039,141445999.84775186,44684767.5466256,154197298.68737128,OK,STATE_MIN_20_PT,89213190.98063785
2025-03-11,Risk_Parity,518280014.32667994,141482681.80342466,44390313.037739605,154239338.3547606,OK,STATE_MIN_20_PT,89249872.93631065
2025-03-12,Risk_Parity,519148693.11135495,141519460.47027233,45179934.28733752,154281617.22298998,OK,STATE_MIN_20_PT,89286651.60315832
2025-03-13,Risk_Parity,519606511.26278055,141554791.8962285,45566645.82588639,154317392.4099105,OK,STATE_MIN_20_PT,89321983.02911448
2025-03-14,Risk_Parity,519597978.402098,141593490.74763045,45451052.46641357,154385754.0572988,OK,STATE_MIN_20_PT,89360681.88051644
2025-03-17,Risk_Parity,520404142.33948314,141712116.42626736,46014607.06120091,154509737.72125974,OK,STATE_MIN_20_PT,89479307.55915335
2025-03-18,Risk_Parity,520740721.5799002,141751701.1560489,46268711.96785885,154552627.32523727,OK,STATE_MIN_20_PT,89518892.28893489
2025-03-19,Risk_Parity,520892383.27349514,141789925.11660984,46340664.50399025,154594112.52213985,OK,STATE_MIN_20_PT,89557116.24949583
2025-03-21,Risk_Parity,521067310.8882924,141876935.46651635,46343275.56977175,154679418.72124922,OK,STATE_MIN_20_PT,89644126.59940234
2025-03-24,Risk_Parity,521500142.78000724,141987802.63167024,46538485.754451185,154806173.26313066,OK,STATE_MIN_20_PT,89754993.76455623
2025-03-25,Risk_Parity,521552722.35780513,142024685.51343796,46512016.521931455,154848339.1916805,OK,STATE_MIN_20_PT,89791876.64632395
2025-03-26,Risk_Parity,522094027.93304425,142069503.8465804,46959581.932521805,154897261.02318695,OK,STATE_MIN_20_PT,89836694.97946638
2025-03-27,Risk_Parity,522028258.16163605,141945882.268122,47082264.95953408,154832429.80322486,OK,STATE_MIN_20_PT,89713073.40100798
2025-03-28,Risk_Parity,522158111.82471246,141971668.59688503,47094256.83579634,154924505.26127604,OK,STATE_MIN_20_PT,89738859.72977102
2025-04-02,Risk_Parity,523176119.81503123,142200049.41303483,47626649.4821827,155181739.7890586,OK,STATE_MIN_20_PT,89967240.54592082
2025-04-03,Risk_Parity,523280367.3559079,142236976.97396997,47649506.58796424,155226202.66321862,OK,STATE_MIN_20_PT,90004168.10685596
2025-04-04,Risk_Parity,523584582.30168176,142274041.50610554,47872121.38621616,155270738.27860492,OK,STATE_MIN_20_PT,90041232.63899153
2025-04-07,Risk_Parity,523598858.4737427,142297702.0612749,47787004.412433065,155346470.86927968,OK,STATE_MIN_20_PT,90064893.19416088
2025-04-08,Risk_Parity,523647357.10003346,142325163.78104427,47760690.423637256,155393821.7645968,OK,STATE_MIN_20_PT,90092354.91393027
2025-04-10,Risk_Parity,524187992.6726067,142411051.20089042,48107477.86082698,155501782.48013422,OK,STATE_MIN_20_PT,90178242.33377641
2025-04-11,Risk_Parity,524755182.8097709,142538386.28903943,48397025.89211934,155652089.49785697,OK,STATE_MIN_20_PT,90305577.42192543
2025-04-14,Risk_Parity,524794180.33223516,142643118.60317844,48211519.30246078,155771861.2958407,OK,STATE_MIN_20_PT,90410309.73606443
2025-04-15,Risk_Parity,525224514.2984021,142690280.686884,48529492.17380783,155837060.30695513,OK,STATE_MIN_20_PT,90457471.81976998
2025-04-16,Risk_Parity,525584491.1993667,142727432.2433571,48807711.83321456,155881665.99203992,OK,STATE_MIN_20_PT,90494623.37624308
2025-04-17,Risk_Parity,525849409.4344186,142764582.27040723,48990868.97203727,155926277.06121892,OK,STATE_MIN_20_PT,90531773.40329322
2025-04-18,Risk_Parity,525914057.86585563,142801308.40632656,48971874.751363985,155973193.57740992,OK,STATE_MIN_20_PT,90568499.53921255
2025-04-21,Risk_Parity,526083554.5676419,142933445.1740794,48840923.38322911,156141504.87957832,OK,STATE_MIN_20_PT,90700636.30696538
2025-04-22,Risk_Parity,526225888.46319616,142970654.43862098,48901420.82063073,156186132.07318926,OK,STATE_MIN_20_PT,90737845.57150698
2025-04-23,Risk_Parity,526613437.8868076,142991656.00918856,49222285.97225143,156231814.7746124,OK,STATE_MIN_20_PT,90758847.14207456
2025-04-24,Risk_Parity,526837683.6537282,143028886.7585917,49364567.776891515,156276547.98748982,OK,STATE_MIN_20_PT,90796077.8914777
2025-04-25,Risk_Parity,527155748.5537355,143144895.1195291,49429644.40568587,156413527.8977654,OK,STATE_MIN_20_PT,90912086.25241509
2025-04-28,Risk_Parity,527597450.2017983,143386303.9336567,49377097.233841866,156666367.9035446,OK,STATE_MIN_20_PT,91153495.06654269
2025-04-29,Risk_Parity,527797643.2014163,143457354.64335543,49409780.42487539,156762827.00243032,OK,STATE_MIN_20_PT,91224545.77624142
2025-04-30,Risk_Parity,528247833.5051426,143494646.16020283,49778276.368094206,156807229.84609044,OK,STATE_MIN_20_PT,91261837.29308882
2025-05-02,Risk_Parity,528645310.28084534,143654979.35877305,49550279.575430065,157272370.21588713,OK,STATE_MIN_20_PT,91422170.49165905
2025-05-05,Risk_Parity,529237214.8855174,143795231.43807745,49847025.721636064,157427276.59504882,OK,STATE_MIN_20_PT,91562422.57096344
2025-05-06,Risk_Parity,529489476.2163053,143832610.49197927,50017960.707905695,157471223.88566524,OK,STATE_MIN_20_PT,91599801.62486526
2025-05-07,Risk_Parity,529471071.5070363,143869942.8756731,49918312.51417863,157515134.9864295,OK,STATE_MIN_20_PT,91637134.00855908
2025-05-08,Risk_Parity,529674504.91348356,143907279.13870168,50040498.385178365,157559046.25884834,OK,STATE_MIN_20_PT,91674470.27158767
2025-05-09,Risk_Parity,529542215.3494236,143944619.2886324,49852655.16249608,157577259.76753992,OK,STATE_MIN_20_PT,91711810.42151839
2025-05-12,Risk_Parity,529655003.8683631,144053049.36844635,49722781.19965458,157711492.16950706,OK,STATE_MIN_20_PT,91820240.50133234
2025-05-13,Risk_Parity,529841976.0874416,144134051.02080908,49722091.298339196,157818152.6375383,OK,STATE_MIN_20_PT,91901242.15369508
2025-05-14,Risk_Parity,529974094.3143011,144165596.85049334,49745582.16188467,157895234.17116797,OK,STATE_MIN_20_PT,91932787.98337933
2025-05-15,Risk_Parity,529851562.35365206,144257606.9361872,49424540.00414747,158001734.28256232,OK,STATE_MIN_20_PT,92024798.0690732
2025-05-16,Risk_Parity,530289884.27407366,144298245.41907278,49766611.57586945,158057346.14837626,OK,STATE_MIN_20_PT,92065436.55195877
2025-05-19,Risk_Parity,530797757.23570555,144477428.10209382,49876606.4655707,158276041.53728583,OK,STATE_MIN_20_PT,92244619.23497981
2025-05-20,Risk_Parity,530126153.04818237,144514915.319433,49123720.6458659,158319835.95212832,OK,STATE_MIN_20_PT,92282106.452319
2025-05-21,Risk_Parity,530533896.9966707,144511388.49671957,49507294.72488165,158347532.6443143,OK,STATE_MIN_20_PT,92278579.62960556
2025-05-22,Risk_Parity,530535875.9602109,144542901.91541553,49443584.95269169,158381707.96134856,OK,STATE_MIN_20_PT,92310093.04830152
2025-05-26,Risk_Parity,531766798.1699099,145277095.8239177,49530530.708487436,158791490.5067497,OK,STATE_MIN_20_PT,93044286.95680368
2025-05-27,Risk_Parity,531652891.08937347,145313300.9629998,49337352.16061935,158834556.83499917,OK,STATE_MIN_20_PT,93080492.09588578
2025-05-28,Risk_Parity,532128345.2478208,145351045.4803567,49730239.10872674,158879379.52798223,OK,STATE_MIN_20_PT,93118236.61324269
2025-05-29,Risk_Parity,531961547.5135155,145391390.48224273,49478050.027388394,158924425.87312922,OK,STATE_MIN_20_PT,93158581.61512873
2025-05-30,Risk_Parity,532333500.1563689,145428062.36053663,49741955.73508542,158995800.9299917,OK,STATE_MIN_20_PT,93195253.49342263
2025-06-02,Risk_Parity,532570359.41372913,145537122.9721579,49741475.67548169,159124079.6353344,OK,STATE_MIN_20_PT,93304314.10504389
2025-06-03,Risk_Parity,531741189.63672614,145573724.38440028,48830304.07173802,159169480.04983276,OK,STATE_MIN_20_PT,93340915.51728627
2025-06-04,Risk_Parity,532227854.00608814,145790365.23067433,48966092.03305453,159303715.6116042,OK,STATE_MIN_20_PT,93557556.36356032
2025-06-05,Risk_Parity,532124778.5467497,145820160.32720804,48782606.978168115,159354330.11061853,OK,STATE_MIN_20_PT,93587351.46009403
2025-06-09,Risk_Parity,532179995.2440318,145903130.8882153,48614926.52049476,159494256.70456663,OK,STATE_MIN_20_PT,93670322.0211013
2025-06-10,Risk_Parity,532158508.32503384,145909952.35222173,48562310.71045432,159518564.1316026,OK,STATE_MIN_20_PT,93677143.48510772
2025-06-11,Risk_Parity,532384793.5824321,145962262.96075746,48663516.426401086,159591333.06451836,OK,STATE_MIN_20_PT,93729454.09364346
2025-06-12,Risk_Parity,532402498.948392,146072423.57529896,48481101.075433,159681293.1669049,OK,STATE_MIN_20_PT,93839614.70818496
2025-06-13,Risk_Parity,532018834.18052596,146095867.8702595,48063565.520758,159691719.65875337,OK,STATE_MIN_20_PT,93863059.00314549
2025-06-16,Risk_Parity,531891755.2504491,146212526.63535723,47699600.01567596,159811947.4686608,OK,STATE_MIN_20_PT,93979717.76824322
2025-06-17,Risk_Parity,531755015.93954253,146249512.47425714,47482301.10264267,159855521.23188752,OK,STATE_MIN_20_PT,94016703.60714313
2025-06-18,Risk_Parity,531970270.94350606,146284169.26036656,47620017.97935709,159898402.57302725,OK,STATE_MIN_20_PT,94051360.39325255
2025-06-19,Risk_Parity,532255388.58987623,146361553.280374,47755692.326566316,159970461.85218078,OK,STATE_MIN_20_PT,94128744.41325998
2025-06-20,Risk_Parity,532223194.0289965,146406866.7839624,47639219.97219986,160009426.1420792,OK,STATE_MIN_20_PT,94174057.91684839
2025-06-23,Risk_Parity,532684002.4796954,146548239.8437564,47813236.54145013,160154844.9637338,OK,STATE_MIN_20_PT,94315430.9766424
2025-06-24,Risk_Parity,533368276.7375922,146585114.73140103,48419721.119255856,160195759.7561803,OK,STATE_MIN_20_PT,94352305.86428702
2025-06-25,Risk_Parity,534216936.7833659,146619997.27169842,49191307.04204122,160237951.33887118,OK,STATE_MIN_20_PT,94387188.40458441
2025-06-27,Risk_Parity,534665379.8695316,146651711.28488785,49564417.18213786,160281570.27175075,OK,STATE_MIN_20_PT,94418902.41777384
2025-06-30,Risk_Parity,534874811.8871401,146768257.65524396,49524732.05794929,160414141.0431917,OK,STATE_MIN_20_PT,94535448.78812996
2025-07-01,Risk_Parity,535147594.88942933,146805489.20330548,49716550.79732616,160457873.75804254,OK,STATE_MIN_20_PT,94572680.33619148
2025-07-02,Risk_Parity,535220231.85782844,146814174.92946014,49763649.49977753,160474726.2978356,OK,STATE_MIN_20_PT,94581366.06234613
2025-07-03,Risk_Parity,535802242.41697264,146856820.70627072,50255707.36347033,160522033.21647644,OK,STATE_MIN_20_PT,94624011.83915672
2025-07-04,Risk_Parity,535935989.2145717,146893872.34760696,50308752.52544422,160565683.21076548,OK,STATE_MIN_20_PT,94661063.48049295
2025-07-07,Risk_Parity,536047757.28382134,147005042.98060992,50178419.84783167,160696613.32462466,OK,STATE_MIN_20_PT,94772234.11349592
2025-07-08,Risk_Parity,536381312.8544399,147042105.16449988,50431276.37031858,160740250.18886626,OK,STATE_MIN_20_PT,94809296.29738587
2025-07-09,Risk_Parity,536679861.0170904,147126517.1752454,50590721.41092341,160794941.3001664,OK,STATE_MIN_20_PT,94893708.3081314
2025-07-10,Risk_Parity,536650579.94344383,147184481.6877174,50431352.423422344,160867064.70154893,OK,STATE_MIN_20_PT,94951672.8206034
2025-07-11,Risk_Parity,537105939.6261417,147216602.87804866,50815303.53540388,160906352.081934,OK,STATE_MIN_20_PT,94983794.01093465
2025-07-14,Risk_Parity,537243450.6706029,147324115.57307065,50726923.5435056,161024730.42327148,OK,STATE_MIN_20_PT,95091306.70595664
2025-07-15,Risk_Parity,537265398.7555029,147348568.7250488,50696821.69703503,161052327.20266396,OK,STATE_MIN_20_PT,95115759.8579348
2025-07-16,Risk_Parity,537816107.0936525,147387121.19032803,51164173.003999405,161097131.76856983,OK,STATE_MIN_20_PT,95154312.32321402
2025-07-17,Risk_Parity,537794360.2508917,147424147.18290788,51061832.198602185,161140699.73862657,OK,STATE_MIN_20_PT,95191338.31579387
2025-07-18,Risk_Parity,537999165.2013266,147463606.6045502,51181397.35726135,161186480.10875997,OK,STATE_MIN_20_PT,95230797.7374362
2025-07-21,Risk_Parity,538458264.1006649,147574541.6980055,51397842.27692734,161318198.99497682,OK,STATE_MIN_20_PT,95341732.83089149
2025-07-22,Risk_Parity,539454639.8795731,147617057.5733991,52294007.438576184,161375893.73684266,OK,STATE_MIN_20_PT,95384248.70628509
2025-07-23,Risk_Parity,539593275.2290065,147678220.17843437,52316812.487839356,161430561.43197775,OK,STATE_MIN_20_PT,95445411.31132036
2025-07-24,Risk_Parity,539794949.7871451,147715252.91445273,52437939.7899984,161474075.95193878,OK,STATE_MIN_20_PT,95482444.04733872
2025-07-28,Risk_Parity,540106540.3420973,147863649.43107143,52425016.871344164,161650192.90892658,OK,STATE_MIN_20_PT,95630840.56395742
2025-07-29,Risk_Parity,540345061.3572111,147904032.91512054,52578349.22705613,161694998.0842793,OK,STATE_MIN_20_PT,95671224.04800653
2025-07-30,Risk_Parity,540735731.5768374,147941075.04252952,52888465.78629014,161738509.61726257,OK,STATE_MIN_20_PT,95708266.17541552
2025-07-31,Risk_Parity,540762757.4677551,147978120.36402774,52834937.48738837,161782018.4855838,OK,STATE_MIN_20_PT,95745311.49691373
2025-08-01,Risk_Parity,540785279.8605719,148015168.8804057,52752209.56822628,161850220.2811847,OK,STATE_MIN_20_PT,95782360.01329169
2025-08-04,Risk_Parity,541079039.4886231,148093440.3942763,52850761.30172552,161967156.66186625,OK,STATE_MIN_20_PT,95860631.52716228
2025-08-05,Risk_Parity,541016298.9281225,148118669.8535125,52735427.73685329,161994520.2070015,OK,STATE_MIN_20_PT,95885860.98639849
2025-08-06,Risk_Parity,540671460.8918228,148155755.50562987,52310004.06095447,162038020.19448334,OK,STATE_MIN_20_PT,95922946.63851586
2025-08-07,Risk_Parity,540969114.4173751,148188026.99096966,52545174.63600773,162068231.65964246,OK,STATE_MIN_20_PT,95955218.12385565
2025-08-08,Risk_Parity,540927991.2485299,148225088.48934108,52446980.43063111,162088241.19780248,OK,STATE_MIN_20_PT,95992279.62222707
2025-08-11,Risk_Parity,540958036.6951792,148262602.41742688,52375890.13252312,162151863.01447415,OK,STATE_MIN_20_PT,96029793.55031288
2025-08-12,Risk_Parity,540955894.626251,148294643.5526211,52304911.70774393,162188658.23513094,OK,STATE_MIN_20_PT,96061834.68550709
2025-08-14,Risk_Parity,541402788.3529505,148378091.73371664,52550386.94164196,162306628.5468368,OK,STATE_MIN_20_PT,96145282.86660263
2025-08-15,Risk_Parity,541505962.2250347,148486271.95813116,52464134.657593444,162387874.47855502,OK,STATE_MIN_20_PT,96253463.09101716
2025-08-18,Risk_Parity,541738033.693193,148563758.0995074,52499649.385475196,162506945.07745516,OK,STATE_MIN_20_PT,96330949.23239338
2025-08-19,Risk_Parity,541912235.6460869,148608267.20878932,52575404.16987898,162560883.13666356,OK,STATE_MIN_20_PT,96375458.34167531
2025-08-20,Risk_Parity,541923602.1268778,148655805.45938987,52495044.88842661,162605070.64830628,OK,STATE_MIN_20_PT,96422996.59227586
2025-08-21,Risk_Parity,542117062.4946475,148692845.243724,52607940.875200376,162648595.244968,OK,STATE_MIN_20_PT,96460036.37660998
2025-08-22,Risk_Parity,542376079.1832104,148729892.14281267,52786390.89545864,162692115.01418406,OK,STATE_MIN_20_PT,96497083.27569866
2025-08-25,Risk_Parity,542547001.3661615,148768287.58164114,52855711.86918323,162755320.784582,OK,STATE_MIN_20_PT,96535478.71452713
2025-08-26,Risk_Parity,543047919.5363865,148811770.94637674,53266170.60361317,162802296.85564148,OK,STATE_MIN_20_PT,96578962.07926273
2025-08-27,Risk_Parity,543589664.3735994,148795928.52626386,53828563.7571814,162797490.95939898,OK,STATE_MIN_20_PT,96563119.65914986
2025-08-28,Risk_Parity,543693209.489923,148833517.56141663,53850935.80889685,162841074.98885447,OK,STATE_MIN_20_PT,96600708.69430262
2025-08-29,Risk_Parity,543913578.6085004,148871111.44629702,53990133.84445993,162884652.18698823,OK,STATE_MIN_20_PT,96638302.57918301
2025-09-01,Risk_Parity,544692540.325928,149005341.78727636,54486914.10573043,163032603.30216601,OK,STATE_MIN_20_PT,96772532.92016235
2025-09-02,Risk_Parity,544525755.6384326,149111239.0503787,54125590.72655831,163121244.73074037,OK,STATE_MIN_20_PT,96878430.1832647
2025-09-03,Risk_Parity,544900495.6339201,149149047.06790543,54420318.05910382,163163449.37615567,OK,STATE_MIN_20_PT,96916238.20079142
2025-09-05,Risk_Parity,545477341.6829002,149224471.1741005,54833975.44482778,163251213.93321675,OK,STATE_MIN_20_PT,96991662.30698648
2025-09-08,Risk_Parity,546217403.7137072,149336550.11062825,55331617.003874116,163381555.46844977,OK,STATE_MIN_20_PT,97103741.24351424
2025-09-09,Risk_Parity,546418417.4358983,149323214.03176534,55558035.10999123,163369487.16338658,OK,STATE_MIN_20_PT,97090405.16465133
2025-09-10,Risk_Parity,546580147.1297779,149485078.90484476,55452769.96534669,163474617.1288313,OK,STATE_MIN_20_PT,97252270.03773075
2025-09-11,Risk_Parity,546877514.2665923,149513778.88447577,55691103.87766323,163504950.37369817,OK,STATE_MIN_20_PT,97280970.01736176
2025-09-12,Risk_Parity,547586508.2991909,149551283.92331898,56229243.870121434,163638299.37499532,OK,STATE_MIN_20_PT,97318475.05620497
2025-09-15,Risk_Parity,548173680.7934158,149607136.60906544,56655185.590371415,163743677.46322381,OK,STATE_MIN_20_PT,97374327.74195144
2025-09-16,Risk_Parity,548597903.3602073,149694912.0289247,56895058.82070294,163840251.37982446,OK,STATE_MIN_20_PT,97462103.1618107
2025-09-17,Risk_Parity,549083677.5189788,149735575.17199957,57281634.44496001,163898786.771264,OK,STATE_MIN_20_PT,97502766.30488557
2025-09-18,Risk_Parity,549101234.6109369,149771850.17756727,57221155.95956601,163940547.3430484,OK,STATE_MIN_20_PT,97539041.31045327
2025-09-19,Risk_Parity,548806026.0238298,149808634.9365875,56847454.45057417,163982255.505913,OK,STATE_MIN_20_PT,97575826.0694735
2025-09-22,Risk_Parity,548989732.1470497,149922617.27379015,56788070.37154904,164111363.37095532,OK,STATE_MIN_20_PT,97689808.40667614
2025-09-23,Risk_Parity,548948586.7511425,149960525.45278725,56665733.080522776,164154647.0870774,OK,STATE_MIN_20_PT,97727716.58567324
2025-09-24,Risk_Parity,549022704.9154769,149998435.1714446,56658660.341005996,164197928.27227122,OK,STATE_MIN_20_PT,97765626.30433059
2025-09-25,Risk_Parity,548774861.9284209,150036346.42458996,56329627.4555883,164241206.91748756,OK,STATE_MIN_20_PT,97803537.55747595
2025-09-26,Risk_Parity,548515789.8447113,150074259.2061134,55990225.72814522,164283623.77969748,OK,STATE_MIN_20_PT,97841450.33899939
2025-09-29,Risk_Parity,548511974.1214294,150188006.65985417,55742842.70632401,164413443.62449625,OK,STATE_MIN_20_PT,97955197.79274017
2025-09-30,Risk_Parity,548357254.0294001,150225925.49587834,55506935.65570293,164456711.7470636,OK,STATE_MIN_20_PT,97993116.62876433
2025-10-01,Risk_Parity,548517757.1798141,150263845.83073956,55586252.943955764,164499977.2743637,OK,STATE_MIN_20_PT,98031036.96362555
2025-10-02,Risk_Parity,548398123.9202335,150301767.65886104,55385434.933829114,164543240.19678813,OK,STATE_MIN_20_PT,98068958.79174703
2025-10-03,Risk_Parity,548325198.4836876,150330636.26871854,55256193.84607594,164570687.23813814,OK,STATE_MIN_20_PT,98097827.40160453
2025-10-06,Risk_Parity,549117581.8600795,150838762.03136617,55185274.44844189,164925864.2495164,OK,STATE_MIN_20_PT,98605953.16425216
2025-10-07,Risk_Parity,549007670.6209261,150876451.51723778,54994938.36722601,164968599.6057071,OK,STATE_MIN_20_PT,98643642.65012378
2025-10-08,Risk_Parity,549042366.6442306,150914123.97355932,54949063.53262274,165011498.00729334,OK,STATE_MIN_20_PT,98681315.10644531
2025-10-09,Risk_Parity,549207517.5070782,150951798.50384998,55033642.83298574,165054395.0394873,OK,STATE_MIN_20_PT,98718989.63673598
2025-10-10,Risk_Parity,549541531.2082684,151050496.6466887,55178765.633740835,165144587.79708382,OK,STATE_MIN_20_PT,98817687.77957469
2025-10-13,Risk_Parity,549795735.773541,151221058.99883288,55112994.81872617,165294000.8252268,OK,STATE_MIN_20_PT,98988250.13171887
2025-10-14,Risk_Parity,549964464.1046906,151205073.15689558,55281390.75481212,165310319.06222785,OK,STATE_MIN_20_PT,98972264.28978157
2025-10-16,Risk_Parity,550145117.1583685,151331600.02969313,55208038.338803515,165437797.6591168,OK,STATE_MIN_20_PT,99098791.16257912
2025-10-17,Risk_Parity,550318057.9331095,151368983.16617677,55256101.43349108,165525292.20268652,OK,STATE_MIN_20_PT,99136174.29906276
2025-10-20,Risk_Parity,550473831.5983756,151488260.58016425,55161411.75491446,165656478.13254175,OK,STATE_MIN_20_PT,99255451.71305025
2025-10-21,Risk_Parity,551054255.0513856,151559128.73462376,55613007.54445842,165714437.6415484,OK,STATE_MIN_20_PT,99326319.86750975
2025-10-22,Risk_Parity,551482323.6237345,151608089.83731496,55939856.83178512,165766695.82387924,OK,STATE_MIN_20_PT,99375280.97020096
2025-10-23,Risk_Parity,551857600.4238234,151661502.26808965,56209868.592488565,165818548.43249008,OK,STATE_MIN_20_PT,99428693.40097564
2025-10-24,Risk_Parity,551928604.0232897,151699319.51096034,56157428.937920615,165904174.44365364,OK,STATE_MIN_20_PT,99466510.64384633
2025-10-27,Risk_Parity,552313436.9435,151828421.58327314,56247120.81938693,166070213.41008484,OK,STATE_MIN_20_PT,99595612.71615914
2025-10-28,Risk_Parity,552329728.6245462,151864882.72583732,56184681.27296755,166112483.49498618,OK,STATE_MIN_20_PT,99632073.85872331
2025-10-29,Risk_Parity,552591366.8748811,151898076.1361549,56380756.56118707,166144853.0467841,OK,STATE_MIN_20_PT,99665267.26904088
2025-10-30,Risk_Parity,552655285.9404008,151936794.29988596,56362970.025871456,166187840.48388833,OK,STATE_MIN_20_PT,99703985.43277195
2025-10-31,Risk_Parity,552888087.3571559,151980468.94220364,56502553.60068132,166237383.68351585,OK,STATE_MIN_20_PT,99747660.07508963
2025-11-03,Risk_Parity,553539996.1644577,152104367.1578931,56895928.60247606,166372019.2733334,OK,STATE_MIN_20_PT,99871558.29077908
2025-11-04,Risk_Parity,553532095.7491393,152140774.07705605,56809437.7079954,166414202.83333278,OK,STATE_MIN_20_PT,99907965.20994204
2025-11-05,Risk_Parity,553930166.8823894,152178420.87585256,57127217.92350155,166456846.95228022,OK,STATE_MIN_20_PT,99945612.00873855
2025-11-06,Risk_Parity,554753793.4847453,152216069.37934795,57870553.80522216,166499489.16942012,OK,STATE_MIN_20_PT,99983260.51223394
2025-11-07,Risk_Parity,554920097.7815233,152233935.41987124,58013970.64684618,166504510.58405071,OK,STATE_MIN_20_PT,100001126.55275723
2025-11-10,Risk_Parity,555646788.2870104,152386912.35690072,58436066.19978604,166656128.5995685,OK,STATE_MIN_20_PT,100154103.48978671
2025-11-11,Risk_Parity,555989223.831433,152443908.22351915,58652664.53808485,166724969.93907398,OK,STATE_MIN_20_PT,100211099.35640514
2025-11-12,Risk_Parity,556137097.8576312,152481991.84812936,58719495.663978145,166767929.21476847,OK,STATE_MIN_20_PT,100249182.98101535
2025-11-13,Risk_Parity,556463149.0968821,152519638.76540133,58965285.95966066,166810543.2410649,OK,STATE_MIN_20_PT,100286829.89828733
